DXEX v3
C:\Documents and Settings\Prof. Werneck\Desktop\Testes_HTP\Testes\Testes_Topo\15mm\15mm_campo_topo_t02.lda
15:15:48
15.00 mm;-0.85 mm;0.00 mm
15_90_sub1
"X [mm]"	"Y [mm]"	"Z [mm]"	"Date_Time"	"Count{1}"	"Data Rate{1} [#/s]"	"Validation{1} [%]"	"LDA1-Mean [m/s]"	"LDA2-Mean [m/s]"	"LDA1-RMS [m/s]"	"LDA2-RMS [m/s]"	"LDA1-MeanConf [m/s]"	"LDA2-MeanConf [m/s]"	"LDA1-RMSConf [m/s]"	"LDA2-RMSConf [m/s]"	"LDA1-AnodeCur [uA]"	"LDA2-AnodeCur [uA]"	
15.00	0.65	-25.00	17:48:24	107	22.10	92.46	-0.1849	0.0213	0.1846	0.2491	0.0351	0.0474	0.0249	0.0335	19	22
15.00	1.15	-25.00	17:48:36	97	19.88	87.08	-0.2089	0.0192	0.2043	0.2020	0.0409	0.0404	0.0289	0.0286	19	19
15.00	1.65	-25.00	17:48:48	114	22.90	96.21	-0.1884	0.0853	0.1903	0.1739	0.0351	0.0321	0.0248	0.0227	16	25
15.00	2.15	-25.00	17:49:00	111	22.54	94.55	-0.1666	0.0897	0.1673	0.1682	0.0313	0.0314	0.0221	0.0222	16	25
15.00	2.15	-25.50	17:49:13	101	20.57	83.49	-0.1859	0.0859	0.2555	0.2101	0.0501	0.0412	0.0354	0.0291	22	28
15.00	1.65	-25.50	17:49:25	110	22.53	89.78	-0.1873	0.0680	0.1595	0.1745	0.0299	0.0328	0.0212	0.0232	16	22
15.00	1.15	-25.50	17:49:38	105	21.39	95.35	-0.1933	0.0481	0.1835	0.1812	0.0353	0.0348	0.0249	0.0246	19	19
15.00	0.65	-25.50	17:49:51	105	21.74	86.70	-0.2158	0.0581	0.1985	0.2304	0.0382	0.0443	0.0270	0.0313	12	16
15.00	0.15	-25.50	17:50:04	113	23.26	71.01	-0.2637	0.0214	0.2053	0.2211	0.0380	0.0409	0.0269	0.0290	19	19
15.00	-0.35	-25.50	17:50:16	95	19.16	97.23	-0.2391	-0.0035	0.1932	0.2105	0.0391	0.0425	0.0276	0.0301	16	16
15.00	-0.85	-25.50	17:50:28	97	19.99	91.97	-0.2890	-0.0208	0.2097	0.2015	0.0420	0.0403	0.0297	0.0285	12	19
15.00	-1.35	-25.50	17:50:40	85	17.75	95.78	-0.2487	-0.0430	0.2505	0.2329	0.0536	0.0498	0.0379	0.0352	16	16
15.00	-1.85	-25.50	17:50:53	103	21.22	94.85	-0.2100	-0.0502	0.2014	0.1728	0.0391	0.0335	0.0276	0.0237	12	22
15.00	-1.85	-26.00	17:51:05	123	25.18	96.82	-0.2064	-0.0658	0.1771	0.1835	0.0314	0.0326	0.0222	0.0230	12	25
15.00	-1.35	-26.00	17:51:17	104	21.41	94.74	-0.2487	-0.0375	0.1961	0.2073	0.0379	0.0400	0.0268	0.0283	16	16
15.00	-0.85	-26.00	17:51:30	125	25.24	94.22	-0.2852	0.0028	0.1771	0.2232	0.0312	0.0393	0.0220	0.0278	9	16
15.00	-0.35	-26.00	17:51:43	122	25.14	90.89	-0.2754	0.0210	0.2040	0.2010	0.0363	0.0358	0.0257	0.0253	16	16
15.00	0.15	-26.00	17:51:55	107	22.35	94.83	-0.2032	-0.0013	0.1979	0.1920	0.0377	0.0366	0.0266	0.0258	22	19
15.00	0.65	-26.00	17:52:08	113	22.83	93.16	-0.2063	0.0594	0.1940	0.1977	0.0359	0.0366	0.0254	0.0259	12	22
15.00	1.15	-26.00	17:52:20	119	24.11	94.90	-0.2054	0.0648	0.2138	0.1960	0.0386	0.0354	0.0273	0.0250	19	19
15.00	1.65	-26.00	17:52:33	103	21.55	90.36	-0.1906	0.0807	0.2037	0.2047	0.0395	0.0397	0.0280	0.0281	16	32
15.00	1.65	-26.50	17:52:46	111	22.75	86.61	-0.2367	0.0896	0.2501	0.2211	0.0467	0.0413	0.0330	0.0292	16	73
15.00	1.15	-26.50	17:52:59	109	22.24	70.36	-0.2068	0.0768	0.1961	0.1932	0.0370	0.0364	0.0262	0.0258	22	28
15.00	0.65	-26.50	17:53:11	108	21.71	92.41	-0.2306	0.0322	0.2053	0.1996	0.0389	0.0378	0.0275	0.0267	12	19
15.00	0.15	-26.50	17:53:23	122	25.34	96.37	-0.2572	0.0012	0.2029	0.1968	0.0362	0.0351	0.0256	0.0248	19	19
15.00	-0.35	-26.50	17:53:35	131	26.51	96.79	-0.2662	0.0560	0.2150	0.1913	0.0370	0.0329	0.0261	0.0233	19	19
15.00	-0.85	-26.50	17:53:47	112	22.70	93.63	-0.2751	-0.0053	0.2206	0.1987	0.0410	0.0370	0.0290	0.0261	12	16
15.00	-1.35	-26.50	17:54:00	122	24.78	90.86	-0.2726	-0.0198	0.1683	0.2057	0.0300	0.0367	0.0212	0.0259	19	22
15.00	-1.35	-27.00	17:54:12	111	22.84	91.06	-0.2827	-0.0276	0.1989	0.1873	0.0372	0.0350	0.0263	0.0248	19	25
15.00	-0.85	-27.00	17:54:24	110	22.42	95.07	-0.2722	-0.0217	0.1783	0.1826	0.0335	0.0343	0.0237	0.0242	12	19
15.00	-0.35	-27.00	17:54:37	105	21.48	98.02	-0.2566	0.0228	0.1939	0.2147	0.0373	0.0413	0.0264	0.0292	19	25
15.00	0.15	-27.00	17:54:49	138	28.22	97.10	-0.2587	0.0608	0.1991	0.2093	0.0333	0.0351	0.0236	0.0248	19	19
15.00	0.65	-27.00	17:55:01	118	24.36	97.24	-0.2229	0.0660	0.1779	0.1848	0.0322	0.0335	0.0228	0.0237	12	22
15.00	1.15	-27.00	17:55:14	110	23.14	92.83	-0.2140	0.0694	0.1998	0.2331	0.0375	0.0438	0.0265	0.0309	16	28
15.00	1.15	-27.50	17:55:28	95	20.56	68.00	-0.2001	0.0749	0.2390	0.1924	0.0483	0.0389	0.0342	0.0275	16	28
15.00	0.65	-27.50	17:55:40	106	21.40	94.87	-0.2736	0.0409	0.1744	0.1903	0.0334	0.0364	0.0236	0.0257	19	22
15.00	0.15	-27.50	17:55:53	121	25.02	94.89	-0.2519	0.0954	0.1833	0.2158	0.0328	0.0386	0.0232	0.0273	16	25
15.00	-0.35	-27.50	17:56:05	100	20.42	95.32	-0.2537	0.0854	0.2052	0.1678	0.0404	0.0331	0.0286	0.0234	16	28
15.00	-0.85	-27.50	17:56:18	104	20.95	94.00	-0.2514	0.0130	0.2210	0.2091	0.0427	0.0404	0.0302	0.0286	12	22
15.00	-1.35	-27.50	17:56:30	142	30.23	89.79	-0.2374	-0.0160	0.2211	0.2085	0.0365	0.0344	0.0258	0.0243	16	25
15.00	-0.85	-28.00	17:56:43	111	22.61	93.89	-0.2815	-0.0342	0.2147	0.2053	0.0401	0.0384	0.0284	0.0271	12	22
15.00	-0.35	-28.00	17:56:57	104	21.34	87.95	-0.2176	0.0839	0.1995	0.2048	0.0385	0.0396	0.0272	0.0280	16	25
15.00	0.15	-28.00	17:57:10	129	26.35	89.78	-0.2504	0.0632	0.2131	0.2161	0.0369	0.0374	0.0261	0.0265	12	22
15.00	0.65	-28.00	17:57:23	119	23.90	96.40	-0.2330	0.0669	0.2180	0.1756	0.0393	0.0317	0.0278	0.0224	16	28
15.00	1.15	-28.00	17:57:37	115	23.55	93.06	-0.1689	0.0731	0.2598	0.1774	0.0477	0.0326	0.0337	0.0230	19	19
15.00	1.15	-28.50	17:57:49	127	25.18	89.63	-0.1388	0.1362	0.2514	0.1871	0.0439	0.0327	0.0310	0.0231	16	19
15.00	0.65	-28.50	17:58:02	118	23.84	91.48	-0.2323	0.1311	0.1994	0.2056	0.0361	0.0373	0.0255	0.0263	19	25
15.00	0.15	-28.50	17:58:15	107	21.69	93.08	-0.2247	0.0885	0.1990	0.2135	0.0379	0.0406	0.0268	0.0287	12	19
15.00	-0.35	-28.50	17:58:27	105	21.35	83.47	-0.2465	0.0439	0.2467	0.2184	0.0474	0.0420	0.0335	0.0297	12	22
15.00	-0.85	-28.50	17:58:41	122	24.66	92.01	-0.2377	0.0148	0.2400	0.2248	0.0428	0.0401	0.0302	0.0283	16	22
