DXEX v3
C:\Documents and Settings\Prof. Werneck\Desktop\Testes_HTP\Testes\Testes_Topo\15mm\15mm_campo_topo_t05.lda
11:27:53
15.00 mm;-0.85 mm;0.00 mm
15_90_sub1
"X [mm]"	"Y [mm]"	"Z [mm]"	"Date_Time"	"Count{1}"	"Data Rate{1} [#/s]"	"Validation{1} [%]"	"LDA1-Mean [m/s]"	"LDA2-Mean [m/s]"	"LDA1-RMS [m/s]"	"LDA2-RMS [m/s]"	"LDA1-MeanConf [m/s]"	"LDA2-MeanConf [m/s]"	"LDA1-RMSConf [m/s]"	"LDA2-RMSConf [m/s]"	"LDA1-AnodeCur [uA]"	"LDA2-AnodeCur [uA]"	
15.00	0.65	-25.00	13:59:06	134	27.38	96.20	-0.1845	0.0076	0.2042	0.2051	0.0347	0.0349	0.0245	0.0246	19	22
15.00	1.15	-25.00	13:59:19	108	22.11	91.81	-0.1120	0.0315	0.1974	0.1838	0.0374	0.0348	0.0264	0.0246	25	19
15.00	1.65	-25.00	13:59:32	139	28.30	95.13	-0.1617	0.0489	0.1902	0.1553	0.0317	0.0259	0.0224	0.0183	16	19
15.00	2.15	-25.00	13:59:44	127	26.25	96.20	-0.1691	0.0635	0.1706	0.1628	0.0298	0.0284	0.0211	0.0201	19	25
15.00	2.15	-25.50	13:59:56	152	30.86	93.97	-0.1623	0.0364	0.2188	0.1990	0.0349	0.0317	0.0247	0.0224	16	22
15.00	1.65	-25.50	14:00:09	124	25.97	97.62	-0.1835	0.0537	0.1801	0.1796	0.0318	0.0317	0.0225	0.0224	19	22
15.00	1.15	-25.50	14:00:21	104	21.85	96.07	-0.1908	0.0300	0.1863	0.1942	0.0360	0.0375	0.0254	0.0265	19	19
15.00	0.65	-25.50	14:00:34	113	22.66	88.93	-0.1926	0.0089	0.1837	0.1794	0.0340	0.0332	0.0241	0.0235	16	22
15.00	0.15	-25.50	14:00:46	127	26.35	98.45	-0.2076	0.0238	0.2173	0.2154	0.0379	0.0376	0.0268	0.0266	19	19
15.00	-0.35	-25.50	14:00:59	126	26.06	96.10	-0.2512	0.0134	0.2088	0.2107	0.0366	0.0369	0.0259	0.0261	22	19
15.00	-0.85	-25.50	14:01:11	125	25.01	94.52	-0.2162	-0.0291	0.2008	0.2108	0.0353	0.0371	0.0250	0.0262	16	19
15.00	-1.35	-25.50	14:01:23	136	27.35	93.24	-0.2021	-0.0391	0.2061	0.2207	0.0348	0.0372	0.0246	0.0263	19	19
15.00	-1.85	-25.50	14:01:36	129	26.13	91.76	-0.2143	-0.0483	0.1931	0.2070	0.0335	0.0359	0.0237	0.0254	16	19
15.00	-1.85	-26.00	14:01:49	146	30.53	95.77	-0.1865	-0.0470	0.1950	0.1820	0.0317	0.0296	0.0224	0.0210	16	22
15.00	-1.35	-26.00	14:02:02	140	28.42	92.04	-0.2758	-0.0378	0.1870	0.2059	0.0311	0.0342	0.0220	0.0242	19	19
15.00	-0.85	-26.00	14:02:14	128	26.29	97.27	-0.2454	-0.0451	0.1765	0.2159	0.0307	0.0376	0.0217	0.0266	16	19
15.00	-0.35	-26.00	14:02:26	148	29.72	96.19	-0.2455	-0.0024	0.1948	0.2141	0.0315	0.0346	0.0223	0.0245	19	22
15.00	0.15	-26.00	14:02:39	138	28.04	95.35	-0.2265	0.0221	0.2062	0.2062	0.0345	0.0345	0.0244	0.0244	22	19
15.00	0.65	-26.00	14:02:52	116	24.45	99.46	-0.1940	0.0327	0.1876	0.1621	0.0343	0.0296	0.0243	0.0209	16	19
15.00	1.15	-26.00	14:03:06	129	26.18	97.40	-0.1901	0.0521	0.1811	0.1905	0.0314	0.0330	0.0222	0.0233	22	22
15.00	1.65	-26.00	14:03:19	170	35.13	97.95	-0.1903	0.0842	0.2123	0.1893	0.0320	0.0285	0.0226	0.0202	19	25
15.00	1.65	-26.50	14:03:31	156	31.88	91.33	-0.1963	0.0420	0.2242	0.2173	0.0353	0.0342	0.0250	0.0242	19	25
15.00	1.15	-26.50	14:03:43	156	31.48	93.29	-0.2234	0.0392	0.1921	0.1615	0.0302	0.0254	0.0214	0.0180	22	19
15.00	0.65	-26.50	14:03:56	119	23.63	97.96	-0.1959	0.0182	0.1726	0.1700	0.0311	0.0307	0.0220	0.0217	16	19
15.00	0.15	-26.50	14:04:10	122	24.46	93.41	-0.2472	0.0195	0.1826	0.1910	0.0325	0.0340	0.0230	0.0241	19	19
15.00	-0.35	-26.50	14:04:23	136	27.69	95.62	-0.2226	0.0160	0.1867	0.2126	0.0315	0.0359	0.0223	0.0254	19	19
15.00	-0.85	-26.50	14:04:36	127	25.78	94.29	-0.2763	-0.0292	0.1780	0.2245	0.0311	0.0392	0.0220	0.0277	16	19
15.00	-1.35	-26.50	14:04:49	153	30.90	96.49	-0.2448	-0.0445	0.2079	0.1988	0.0331	0.0316	0.0234	0.0223	22	22
15.00	-1.35	-27.00	14:05:01	143	28.53	97.29	-0.2417	-0.0162	0.2032	0.1977	0.0334	0.0325	0.0236	0.0230	25	25
15.00	-0.85	-27.00	14:05:13	132	26.06	95.97	-0.2514	0.0308	0.2079	0.1848	0.0356	0.0317	0.0252	0.0224	16	22
15.00	-0.35	-27.00	14:05:26	133	26.85	93.28	-0.1996	0.0657	0.2085	0.1828	0.0356	0.0312	0.0251	0.0221	19	19
15.00	0.15	-27.00	14:05:39	144	29.08	95.90	-0.2293	0.0431	0.1802	0.1839	0.0295	0.0301	0.0209	0.0213	22	22
15.00	0.65	-27.00	14:05:51	146	29.71	94.19	-0.2251	0.0427	0.1636	0.1676	0.0266	0.0273	0.0188	0.0193	19	22
15.00	1.15	-27.00	14:06:03	118	23.85	95.21	-0.2306	0.0434	0.1918	0.1703	0.0348	0.0309	0.0246	0.0218	22	22
15.00	1.15	-27.50	14:06:17	142	29.22	96.53	-0.2129	0.0673	0.1978	0.1743	0.0327	0.0288	0.0231	0.0203	19	22
15.00	0.65	-27.50	14:06:29	112	22.72	96.17	-0.2526	0.0295	0.1485	0.1939	0.0276	0.0361	0.0195	0.0255	16	19
15.00	0.15	-27.50	14:06:42	138	28.51	94.88	-0.2482	0.0228	0.1668	0.1906	0.0279	0.0319	0.0198	0.0226	22	22
15.00	-0.35	-27.50	14:06:55	135	27.23	92.76	-0.2317	0.0516	0.1820	0.1694	0.0308	0.0287	0.0218	0.0203	16	22
15.00	-0.85	-27.50	14:07:07	139	27.88	97.43	-0.2637	0.0198	0.2648	0.1971	0.0442	0.0329	0.0312	0.0233	12	19
15.00	-1.35	-27.50	14:07:20	135	27.07	93.13	-0.2125	-0.0112	0.2482	0.2143	0.0420	0.0363	0.0297	0.0257	22	22
15.00	-0.85	-28.00	14:07:33	126	25.52	93.66	-0.1984	0.0067	0.2336	0.1975	0.0410	0.0346	0.0290	0.0245	16	22
15.00	-0.35	-28.00	14:07:47	115	23.27	97.42	-0.2364	0.0112	0.2181	0.2212	0.0400	0.0406	0.0283	0.0287	19	25
15.00	0.15	-28.00	14:07:59	130	26.10	97.71	-0.2796	0.0667	0.1755	0.2194	0.0303	0.0379	0.0214	0.0268	22	25
15.00	0.65	-28.00	14:08:11	138	28.21	96.51	-0.2205	0.0728	0.1934	0.2016	0.0324	0.0338	0.0229	0.0239	16	19
15.00	1.15	-28.00	14:08:23	152	31.09	91.89	-0.2050	0.1005	0.2145	0.1831	0.0342	0.0292	0.0242	0.0206	22	19
15.00	1.15	-28.50	14:08:37	145	28.48	95.59	-0.1948	0.0644	0.2421	0.1702	0.0395	0.0278	0.0280	0.0197	19	22
15.00	0.65	-28.50	14:08:49	141	28.94	96.16	-0.2544	0.0527	0.1879	0.1950	0.0311	0.0323	0.0220	0.0228	19	19
15.00	0.15	-28.50	14:09:01	118	24.21	85.54	-0.2602	0.0915	0.1872	0.2418	0.0339	0.0438	0.0240	0.0310	19	25
15.00	-0.35	-28.50	14:09:13	132	26.44	92.03	-0.2551	0.0663	0.2241	0.2209	0.0384	0.0378	0.0271	0.0267	16	25
15.00	-0.85	-28.50	14:09:26	168	33.68	94.23	-0.1952	-0.0001	0.2253	0.2216	0.0342	0.0336	0.0242	0.0238	19	22
